dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,price_range,image_url,description,myntra_url,flipkart_url,meesho_url
DRS0290,Minimal Wine Maxi Dress,Maxi Dress,Wine,Red,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Casual|Date Night|Festive,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-290/600/800,"A fusion maxi dress in wine with thread embroidery, crafted in georgette for date night, festive, casual moments.",https://www.myntra.com/maxi-dress-wine?rawQuery=Minimal+Wine+Maxi+Dress+Date+Night+Festive+Casual,https://www.flipkart.com/search?q=Minimal+Wine+Maxi+Dress+Date+Night+Festive+Casual,https://meesho.com/search?q=maxi-dress+wine
DRS0291,Classic Bottle Green Kurti,Kurti,Bottle Green,Green,Deep|Dusky,Apple|Hourglass|Inverted Triangle|Rectangle,Casual|Festive|Office,Indo-Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/kurti-291/600/800,"A indo-western kurti in bottle green with sequin highlights, crafted in georgette for office, festive, casual moments.",https://www.myntra.com/kurti-bottle-green?rawQuery=Classic+Bottle+Green+Kurti+Office+Festive+Casual,https://www.flipkart.com/search?q=Classic+Bottle+Green+Kurti+Office+Festive+Casual,https://meesho.com/search?q=kurti+bottle-green
DRS0292,Embroidered Taupe Maxi Dress,Maxi Dress,Taupe,Neutral,Deep|Dusky|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Date Night|Festive|Party,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-292/600/800,"A fusion maxi dress in taupe with mirror work, crafted in georgette for festive, date night, party moments.",https://www.myntra.com/maxi-dress-taupe?rawQuery=Embroidered+Taupe+Maxi+Dress+Festive+Date+Night+Party,https://www.flipkart.com/search?q=Embroidered+Taupe+Maxi+Dress+Festive+Date+Night+Party,https://meesho.com/search?q=maxi-dress+taupe
DRS0293,Classic Coral Gown,Gown,Coral,Red,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Rectangle,Date Night|Party,Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/gown-293/600/800,"A western gown in coral with sequin highlights, crafted in georgette for party, date night moments.",https://www.myntra.com/gown-coral?rawQuery=Classic+Coral+Gown+Party+Date+Night,https://www.flipkart.com/search?q=Classic+Coral+Gown+Party+Date+Night,https://meesho.com/search?q=gown+coral
DRS0294,Luxe Gold Salwar Suit,Salwar Suit,Gold,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Festive|Office,Indo-Western,Cotton,₹500-₹1000,https://picsum.photos/seed/salwar-suit-294/600/800,"A indo-western salwar suit in gold with zari border, crafted in cotton for festive, office moments.",https://www.myntra.com/salwar-suit-gold?rawQuery=Luxe+Gold+Salwar+Suit+Festive+Office,https://www.flipkart.com/search?q=Luxe+Gold+Salwar+Suit+Festive+Office,https://meesho.com/search?q=salwar-suit+gold
DRS0295,Statement Coral Gown,Gown,Coral,Red,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear,Date Night|Wedding,Fusion,Net,₹1000-₹3000,https://picsum.photos/seed/gown-295/600/800,"A fusion gown in coral with structured silhouette, crafted in net for wedding, date night moments.",https://www.myntra.com/gown-coral?rawQuery=Statement+Coral+Gown+Wedding+Date+Night,https://www.flipkart.com/search?q=Statement+Coral+Gown+Wedding+Date+Night,https://meesho.com/search?q=gown+coral
DRS0296,Contemporary Champagne Saree,Saree,Champagne,Neutral,Deep|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Festive|Party|Wedding,Indo-Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/saree-296/600/800,"A indo-western saree in champagne with sequin highlights, crafted in georgette for festive, wedding, party moments.",https://www.myntra.com/saree-champagne?rawQuery=Contemporary+Champagne+Saree+Festive+Wedding+Party,https://www.flipkart.com/search?q=Contemporary+Champagne+Saree+Festive+Wedding+Party,https://meesho.com/search?q=saree+champagne
DRS0297,Graceful Beige Salwar Suit,Salwar Suit,Beige,Neutral,Deep|Fair|Wheatish,Apple|Hourglass|Rectangle,Wedding,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-297/600/800,"A fusion salwar suit in beige with thread embroidery, crafted in georgette for wedding moments.",https://www.myntra.com/salwar-suit-beige?rawQuery=Graceful+Beige+Salwar+Suit+Wedding,https://www.flipkart.com/search?q=Graceful+Beige+Salwar+Suit+Wedding,https://meesho.com/search?q=salwar-suit+beige
DRS0298,Classic Violet Maxi Dress,Maxi Dress,Violet,Purple,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Rectangle,Casual,Western,Net,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-298/600/800,"A western maxi dress in violet with printed motifs, crafted in net for casual moments.",https://www.myntra.com/maxi-dress-violet?rawQuery=Classic+Violet+Maxi+Dress+Casual,https://www.flipkart.com/search?q=Classic+Violet+Maxi+Dress+Casual,https://meesho.com/search?q=maxi-dress+violet
DRS0299,Classic Taupe Kurti,Kurti,Taupe,Neutral,Dusky|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Date Night,Indo-Western,Georgette,₹500-₹1000,https://picsum.photos/seed/kurti-299/600/800,"A indo-western kurti in taupe with sequin highlights, crafted in georgette for casual, date night moments.",https://www.myntra.com/kurti-taupe?rawQuery=Classic+Taupe+Kurti+Casual+Date+Night,https://www.flipkart.com/search?q=Classic+Taupe+Kurti+Casual+Date+Night,https://meesho.com/search?q=kurti+taupe
DRS0300,Graceful Royal Blue Lehenga,Lehenga,Royal Blue,Blue,Dusky|Fair,Apple|Hourglass|Pear|Rectangle,Festive|Wedding,Traditional,Georgette,₹3000-₹8000,https://picsum.photos/seed/lehenga-300/600/800,"A traditional lehenga in royal blue with thread embroidery, crafted in georgette for wedding, festive moments.",https://www.myntra.com/lehenga-royal-blue?rawQuery=Graceful+Royal+Blue+Lehenga+Wedding+Festive,https://www.flipkart.com/search?q=Graceful+Royal+Blue+Lehenga+Wedding+Festive,https://meesho.com/search?q=lehenga+royal-blue
DRS0301,Minimal Graphite Kurti,Kurti,Graphite,Black,Fair|Wheatish,Hourglass|Inverted Triangle|Pear,Casual|Festive|Office,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/kurti-301/600/800,"A fusion kurti in graphite with flowy hemline, crafted in georgette for casual, festive, office moments.",https://www.myntra.com/kurti-graphite?rawQuery=Minimal+Graphite+Kurti+Casual+Festive+Office,https://www.flipkart.com/search?q=Minimal+Graphite+Kurti+Casual+Festive+Office,https://meesho.com/search?q=kurti+graphite
DRS0302,Classic Maroon Gown,Gown,Maroon,Red,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Wedding,Indo-Western,Net,₹1000-₹3000,https://picsum.photos/seed/gown-302/600/800,"A indo-western gown in maroon with ruffled drape, crafted in net for date night, wedding moments.",https://www.myntra.com/gown-maroon?rawQuery=Classic+Maroon+Gown+Date+Night+Wedding,https://www.flipkart.com/search?q=Classic+Maroon+Gown+Date+Night+Wedding,https://meesho.com/search?q=gown+maroon
DRS0303,Classic Olive Lehenga,Lehenga,Olive,Green,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Wedding,Indo-Western,Net,₹3000-₹8000,https://picsum.photos/seed/lehenga-303/600/800,"A indo-western lehenga in olive with ombre dyeing, crafted in net for wedding moments.",https://www.myntra.com/lehenga-olive?rawQuery=Classic+Olive+Lehenga+Wedding,https://www.flipkart.com/search?q=Classic+Olive+Lehenga+Wedding,https://meesho.com/search?q=lehenga+olive
DRS0304,Graceful Onyx Kurti,Kurti,Onyx,Black,Deep|Fair|Wheatish,Inverted Triangle|Pear|Rectangle,Festive|Office,Traditional,Georgette,₹1000-₹3000,https://picsum.photos/seed/kurti-304/600/800,"A traditional kurti in onyx with flowy hemline, crafted in georgette for office, festive moments.",https://www.myntra.com/kurti-onyx?rawQuery=Graceful+Onyx+Kurti+Office+Festive,https://www.flipkart.com/search?q=Graceful+Onyx+Kurti+Office+Festive,https://meesho.com/search?q=kurti+onyx
DRS0305,Contemporary Plum Kurti,Kurti,Plum,Purple,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Casual|Festive,Indo-Western,Cotton,₹1000-₹3000,https://picsum.photos/seed/kurti-305/600/800,"A indo-western kurti in plum with sequin highlights, crafted in cotton for festive, casual moments.",https://www.myntra.com/kurti-plum?rawQuery=Contemporary+Plum+Kurti+Festive+Casual,https://www.flipkart.com/search?q=Contemporary+Plum+Kurti+Festive+Casual,https://meesho.com/search?q=kurti+plum
DRS0306,Statement Beige Salwar Suit,Salwar Suit,Beige,Neutral,Deep|Dusky|Wheatish,Hourglass|Inverted Triangle|Pear,Casual,Indo-Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-306/600/800,"A indo-western salwar suit in beige with sequin highlights, crafted in georgette for casual moments.",https://www.myntra.com/salwar-suit-beige?rawQuery=Statement+Beige+Salwar+Suit+Casual,https://www.flipkart.com/search?q=Statement+Beige+Salwar+Suit+Casual,https://meesho.com/search?q=salwar-suit+beige
DRS0307,Graceful Navy Kurti,Kurti,Navy,Blue,Deep|Fair,Apple|Hourglass,Casual|Festive|Office,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/kurti-307/600/800,"A traditional kurti in navy with flowy hemline, crafted in cotton for casual, festive, office moments.",https://www.myntra.com/kurti-navy?rawQuery=Graceful+Navy+Kurti+Casual+Festive+Office,https://www.flipkart.com/search?q=Graceful+Navy+Kurti+Casual+Festive+Office,https://meesho.com/search?q=kurti+navy
DRS0308,Minimal Ivory Maxi Dress,Maxi Dress,Ivory,Neutral,Dusky|Fair|Wheatish,Hourglass|Pear,Party,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-308/600/800,"A fusion maxi dress in ivory with thread embroidery, crafted in georgette for party moments.",https://www.myntra.com/maxi-dress-ivory?rawQuery=Minimal+Ivory+Maxi+Dress+Party,https://www.flipkart.com/search?q=Minimal+Ivory+Maxi+Dress+Party,https://meesho.com/search?q=maxi-dress+ivory
DRS0309,Luxe Navy Kurti,Kurti,Navy,Blue,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Rectangle,Casual|Festive|Office,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/kurti-309/600/800,"A fusion kurti in navy with flowy hemline, crafted in georgette for festive, casual, office moments.",https://www.myntra.com/kurti-navy?rawQuery=Luxe+Navy+Kurti+Festive+Casual+Office,https://www.flipkart.com/search?q=Luxe+Navy+Kurti+Festive+Casual+Office,https://meesho.com/search?q=kurti+navy
DRS0310,Contemporary Jet Black Saree,Saree,Jet Black,Black,Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Date Night,Fusion,Net,₹1000-₹3000,https://picsum.photos/seed/saree-310/600/800,"A fusion saree in jet black with ombre dyeing, crafted in net for date night moments.",https://www.myntra.com/saree-jet-black?rawQuery=Contemporary+Jet+Black+Saree+Date+Night,https://www.flipkart.com/search?q=Contemporary+Jet+Black+Saree+Date+Night,https://meesho.com/search?q=saree+jet-black
DRS0311,Luxe Terracotta Gown,Gown,Terracotta,Orange,Deep|Fair,Apple|Inverted Triangle|Pear|Rectangle,Date Night,Fusion,Georgette,₹8000+,https://picsum.photos/seed/gown-311/600/800,"A fusion gown in terracotta with structured silhouette, crafted in georgette for date night moments.",https://www.myntra.com/gown-terracotta?rawQuery=Luxe+Terracotta+Gown+Date+Night,https://www.flipkart.com/search?q=Luxe+Terracotta+Gown+Date+Night,https://meesho.com/search?q=gown+terracotta
DRS0312,Floral Amethyst Salwar Suit,Salwar Suit,Amethyst,Purple,Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Wedding,Fusion,Silk,₹500-₹1000,https://picsum.photos/seed/salwar-suit-312/600/800,"A fusion salwar suit in amethyst with zari border, crafted in silk for wedding moments.",https://www.myntra.com/salwar-suit-amethyst?rawQuery=Floral+Amethyst+Salwar+Suit+Wedding,https://www.flipkart.com/search?q=Floral+Amethyst+Salwar+Suit+Wedding,https://meesho.com/search?q=salwar-suit+amethyst
DRS0313,Embroidered Beige Maxi Dress,Maxi Dress,Beige,Neutral,Fair|Wheatish,Apple|Pear,Casual|Festive,Fusion,Net,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-313/600/800,"A fusion maxi dress in beige with pearl accents, crafted in net for festive, casual moments.",https://www.myntra.com/maxi-dress-beige?rawQuery=Embroidered+Beige+Maxi+Dress+Festive+Casual,https://www.flipkart.com/search?q=Embroidered+Beige+Maxi+Dress+Festive+Casual,https://meesho.com/search?q=maxi-dress+beige
DRS0314,Handcrafted Sunflower Gown,Gown,Sunflower,Yellow,Deep|Wheatish,Apple|Hourglass,Party,Fusion,Silk,₹1000-₹3000,https://picsum.photos/seed/gown-314/600/800,"A fusion gown in sunflower with structured silhouette, crafted in silk for party moments.",https://www.myntra.com/gown-sunflower?rawQuery=Handcrafted+Sunflower+Gown+Party,https://www.flipkart.com/search?q=Handcrafted+Sunflower+Gown+Party,https://meesho.com/search?q=gown+sunflower
DRS0315,Embroidered Terracotta Saree,Saree,Terracotta,Orange,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Date Night|Wedding,Traditional,Net,₹3000-₹8000,https://picsum.photos/seed/saree-315/600/800,"A traditional saree in terracotta with printed motifs, crafted in net for date night, wedding moments.",https://www.myntra.com/saree-terracotta?rawQuery=Embroidered+Terracotta+Saree+Date+Night+Wedding,https://www.flipkart.com/search?q=Embroidered+Terracotta+Saree+Date+Night+Wedding,https://meesho.com/search?q=saree+terracotta
DRS0316,Luxe Emerald Saree,Saree,Emerald,Green,Deep|Dusky,Pear|Rectangle,Wedding,Indo-Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/saree-316/600/800,"A indo-western saree in emerald with flowy hemline, crafted in cotton for wedding moments.",https://www.myntra.com/saree-emerald?rawQuery=Luxe+Emerald+Saree+Wedding,https://www.flipkart.com/search?q=Luxe+Emerald+Saree+Wedding,https://meesho.com/search?q=saree+emerald
DRS0317,Regal Burnt Orange Salwar Suit,Salwar Suit,Burnt Orange,Orange,Dusky|Wheatish,Apple|Hourglass|Rectangle,Casual|Festive,Fusion,Cotton,₹500-₹1000,https://picsum.photos/seed/salwar-suit-317/600/800,"A fusion salwar suit in burnt orange with zari border, crafted in cotton for festive, casual moments.",https://www.myntra.com/salwar-suit-burnt-orange?rawQuery=Regal+Burnt+Orange+Salwar+Suit+Festive+Casual,https://www.flipkart.com/search?q=Regal+Burnt+Orange+Salwar+Suit+Festive+Casual,https://meesho.com/search?q=salwar-suit+burnt-orange
DRS0318,Regal Champagne Gown,Gown,Champagne,Neutral,Deep|Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Date Night|Party|Wedding,Fusion,Silk,₹1000-₹3000,https://picsum.photos/seed/gown-318/600/800,"A fusion gown in champagne with flowy hemline, crafted in silk for party, date night, wedding moments.",https://www.myntra.com/gown-champagne?rawQuery=Regal+Champagne+Gown+Party+Date+Night+Wedding,https://www.flipkart.com/search?q=Regal+Champagne+Gown+Party+Date+Night+Wedding,https://meesho.com/search?q=gown+champagne
DRS0319,Contemporary Smoky Black Maxi Dress,Maxi Dress,Smoky Black,Black,Deep|Dusky|Fair|Wheatish,Hourglass|Rectangle,Casual|Date Night|Festive,Fusion,Cotton,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-319/600/800,"A fusion maxi dress in smoky black with mirror work, crafted in cotton for date night, casual, festive moments.",https://www.myntra.com/maxi-dress-smoky-black?rawQuery=Contemporary+Smoky+Black+Maxi+Dress+Date+Night+Casual+Festive,https://www.flipkart.com/search?q=Contemporary+Smoky+Black+Maxi+Dress+Date+Night+Casual+Festive,https://meesho.com/search?q=maxi-dress+smoky-black
DRS0320,Classic Champagne Western Dress,Western Dress,Champagne,Neutral,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear,Date Night,Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/western-dress-320/600/800,"A western western dress in champagne with pearl accents, crafted in cotton for date night moments.",https://www.myntra.com/western-dress-champagne?rawQuery=Classic+Champagne+Western+Dress+Date+Night,https://www.flipkart.com/search?q=Classic+Champagne+Western+Dress+Date+Night,https://meesho.com/search?q=western-dress+champagne
DRS0321,Graceful Olive Saree,Saree,Olive,Green,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Date Night|Wedding,Fusion,Cotton,₹8000+,https://picsum.photos/seed/saree-321/600/800,"A fusion saree in olive with ombre dyeing, crafted in cotton for date night, wedding moments.",https://www.myntra.com/saree-olive?rawQuery=Graceful+Olive+Saree+Date+Night+Wedding,https://www.flipkart.com/search?q=Graceful+Olive+Saree+Date+Night+Wedding,https://meesho.com/search?q=saree+olive
DRS0322,Luxe Graphite Western Dress,Western Dress,Graphite,Black,Deep|Dusky|Fair,Apple|Hourglass,Casual|Date Night|Party,Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/western-dress-322/600/800,"A western western dress in graphite with flowy hemline, crafted in cotton for date night, casual, party moments.",https://www.myntra.com/western-dress-graphite?rawQuery=Luxe+Graphite+Western+Dress+Date+Night+Casual+Party,https://www.flipkart.com/search?q=Luxe+Graphite+Western+Dress+Date+Night+Casual+Party,https://meesho.com/search?q=western-dress+graphite
DRS0323,Graceful Bottle Green Co-ord Set,Co-ord Set,Bottle Green,Green,Deep|Fair|Wheatish,Pear|Rectangle,Casual|Office|Party,Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-323/600/800,"A western co-ord set in bottle green with ombre dyeing, crafted in georgette for casual, office, party moments.",https://www.myntra.com/co-ord-set-bottle-green?rawQuery=Graceful+Bottle+Green+Co-ord+Set+Casual+Office+Party,https://www.flipkart.com/search?q=Graceful+Bottle+Green+Co-ord+Set+Casual+Office+Party,https://meesho.com/search?q=co-ord-set+bottle-green
DRS0324,Graceful Powder Blue Salwar Suit,Salwar Suit,Powder Blue,Blue,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Casual|Office,Traditional,Cotton,₹500-₹1000,https://picsum.photos/seed/salwar-suit-324/600/800,"A traditional salwar suit in powder blue with sequin highlights, crafted in cotton for office, casual moments.",https://www.myntra.com/salwar-suit-powder-blue?rawQuery=Graceful+Powder+Blue+Salwar+Suit+Office+Casual,https://www.flipkart.com/search?q=Graceful+Powder+Blue+Salwar+Suit+Office+Casual,https://meesho.com/search?q=salwar-suit+powder-blue
DRS0325,Graceful Maroon Kurti,Kurti,Maroon,Red,Deep|Dusky|Fair,Hourglass|Inverted Triangle,Festive,Fusion,Georgette,₹500-₹1000,https://picsum.photos/seed/kurti-325/600/800,"A fusion kurti in maroon with ombre dyeing, crafted in georgette for festive moments.",https://www.myntra.com/kurti-maroon?rawQuery=Graceful+Maroon+Kurti+Festive,https://www.flipkart.com/search?q=Graceful+Maroon+Kurti+Festive,https://meesho.com/search?q=kurti+maroon
DRS0326,Floral Lemon Saree,Saree,Lemon,Yellow,Deep|Wheatish,Hourglass|Pear|Rectangle,Date Night|Party,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/saree-326/600/800,"A fusion saree in lemon with mirror work, crafted in georgette for party, date night moments.",https://www.myntra.com/saree-lemon?rawQuery=Floral+Lemon+Saree+Party+Date+Night,https://www.flipkart.com/search?q=Floral+Lemon+Saree+Party+Date+Night,https://meesho.com/search?q=saree+lemon
DRS0327,Regal Rani Pink Lehenga,Lehenga,Rani Pink,Pink,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Festive|Wedding,Fusion,Georgette,₹8000+,https://picsum.photos/seed/lehenga-327/600/800,"A fusion lehenga in rani pink with mirror work, crafted in georgette for wedding, festive moments.",https://www.myntra.com/lehenga-rani-pink?rawQuery=Regal+Rani+Pink+Lehenga+Wedding+Festive,https://www.flipkart.com/search?q=Regal+Rani+Pink+Lehenga+Wedding+Festive,https://meesho.com/search?q=lehenga+rani-pink
DRS0328,Handcrafted Crimson Maxi Dress,Maxi Dress,Crimson,Red,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear|Rectangle,Casual|Festive,Fusion,Cotton,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-328/600/800,"A fusion maxi dress in crimson with flowy hemline, crafted in cotton for festive, casual moments.",https://www.myntra.com/maxi-dress-crimson?rawQuery=Handcrafted+Crimson+Maxi+Dress+Festive+Casual,https://www.flipkart.com/search?q=Handcrafted+Crimson+Maxi+Dress+Festive+Casual,https://meesho.com/search?q=maxi-dress+crimson
DRS0329,Classic Teal Salwar Suit,Salwar Suit,Teal,Blue,Deep|Fair|Wheatish,Apple|Pear,Casual|Office|Wedding,Traditional,Silk,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-329/600/800,"A traditional salwar suit in teal with ruffled drape, crafted in silk for wedding, casual, office moments.",https://www.myntra.com/salwar-suit-teal?rawQuery=Classic+Teal+Salwar+Suit+Wedding+Casual+Office,https://www.flipkart.com/search?q=Classic+Teal+Salwar+Suit+Wedding+Casual+Office,https://meesho.com/search?q=salwar-suit+teal
DRS0330,Floral Crimson Maxi Dress,Maxi Dress,Crimson,Red,Deep|Dusky,Apple|Inverted Triangle|Pear,Casual|Festive,Fusion,Cotton,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-330/600/800,"A fusion maxi dress in crimson with printed motifs, crafted in cotton for festive, casual moments.",https://www.myntra.com/maxi-dress-crimson?rawQuery=Floral+Crimson+Maxi+Dress+Festive+Casual,https://www.flipkart.com/search?q=Floral+Crimson+Maxi+Dress+Festive+Casual,https://meesho.com/search?q=maxi-dress+crimson
DRS0331,Minimal Amber Lehenga,Lehenga,Amber,Yellow,Deep|Fair|Wheatish,Inverted Triangle|Pear,Party,Fusion,Net,₹8000+,https://picsum.photos/seed/lehenga-331/600/800,"A fusion lehenga in amber with flowy hemline, crafted in net for party moments.",https://www.myntra.com/lehenga-amber?rawQuery=Minimal+Amber+Lehenga+Party,https://www.flipkart.com/search?q=Minimal+Amber+Lehenga+Party,https://meesho.com/search?q=lehenga+amber
DRS0332,Statement Violet Co-ord Set,Co-ord Set,Violet,Purple,Deep|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual,Fusion,Silk,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-332/600/800,"A fusion co-ord set in violet with pearl accents, crafted in silk for casual moments.",https://www.myntra.com/co-ord-set-violet?rawQuery=Statement+Violet+Co-ord+Set+Casual,https://www.flipkart.com/search?q=Statement+Violet+Co-ord+Set+Casual,https://meesho.com/search?q=co-ord-set+violet
DRS0333,Graceful Turquoise Lehenga,Lehenga,Turquoise,Blue,Deep|Wheatish,Hourglass|Pear,Festive|Party|Wedding,Fusion,Net,₹8000+,https://picsum.photos/seed/lehenga-333/600/800,"A fusion lehenga in turquoise with ombre dyeing, crafted in net for party, wedding, festive moments.",https://www.myntra.com/lehenga-turquoise?rawQuery=Graceful+Turquoise+Lehenga+Party+Wedding+Festive,https://www.flipkart.com/search?q=Graceful+Turquoise+Lehenga+Party+Wedding+Festive,https://meesho.com/search?q=lehenga+turquoise
DRS0334,Classic Terracotta Co-ord Set,Co-ord Set,Terracotta,Orange,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Office|Party,Western,Silk,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-334/600/800,"A western co-ord set in terracotta with structured silhouette, crafted in silk for party, office moments.",https://www.myntra.com/co-ord-set-terracotta?rawQuery=Classic+Terracotta+Co-ord+Set+Party+Office,https://www.flipkart.com/search?q=Classic+Terracotta+Co-ord+Set+Party+Office,https://meesho.com/search?q=co-ord-set+terracotta
DRS0335,Contemporary Coral Saree,Saree,Coral,Red,Deep|Dusky|Wheatish,Apple|Inverted Triangle|Rectangle,Festive,Fusion,Silk,₹3000-₹8000,https://picsum.photos/seed/saree-335/600/800,"A fusion saree in coral with structured silhouette, crafted in silk for festive moments.",https://www.myntra.com/saree-coral?rawQuery=Contemporary+Coral+Saree+Festive,https://www.flipkart.com/search?q=Contemporary+Coral+Saree+Festive,https://meesho.com/search?q=saree+coral
DRS0336,Handcrafted Sage Kurti,Kurti,Sage,Green,Deep|Fair,Hourglass|Inverted Triangle|Pear,Date Night|Office,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/kurti-336/600/800,"A traditional kurti in sage with pearl accents, crafted in cotton for date night, office moments.",https://www.myntra.com/kurti-sage?rawQuery=Handcrafted+Sage+Kurti+Date+Night+Office,https://www.flipkart.com/search?q=Handcrafted+Sage+Kurti+Date+Night+Office,https://meesho.com/search?q=kurti+sage
DRS0337,Regal Navy Salwar Suit,Salwar Suit,Navy,Blue,Deep|Fair|Wheatish,Apple|Inverted Triangle|Rectangle,Festive|Office|Wedding,Indo-Western,Silk,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-337/600/800,"A indo-western salwar suit in navy with pearl accents, crafted in silk for wedding, festive, office moments.",https://www.myntra.com/salwar-suit-navy?rawQuery=Regal+Navy+Salwar+Suit+Wedding+Festive+Office,https://www.flipkart.com/search?q=Regal+Navy+Salwar+Suit+Wedding+Festive+Office,https://meesho.com/search?q=salwar-suit+navy
DRS0338,Graceful Terracotta Saree,Saree,Terracotta,Orange,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Indo-Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/saree-338/600/800,"A indo-western saree in terracotta with zari border, crafted in cotton for party, wedding, date night moments.",https://www.myntra.com/saree-terracotta?rawQuery=Graceful+Terracotta+Saree+Party+Wedding+Date+Night,https://www.flipkart.com/search?q=Graceful+Terracotta+Saree+Party+Wedding+Date+Night,https://meesho.com/search?q=saree+terracotta
DRS0339,Contemporary Mauve Lehenga,Lehenga,Mauve,Pink,Deep|Dusky|Wheatish,Hourglass|Inverted Triangle|Pear,Festive|Party|Wedding,Indo-Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/lehenga-339/600/800,"A indo-western lehenga in mauve with printed motifs, crafted in georgette for party, festive, wedding moments.",https://www.myntra.com/lehenga-mauve?rawQuery=Contemporary+Mauve+Lehenga+Party+Festive+Wedding,https://www.flipkart.com/search?q=Contemporary+Mauve+Lehenga+Party+Festive+Wedding,https://meesho.com/search?q=lehenga+mauve
DRS0340,Handcrafted Lemon Gown,Gown,Lemon,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Western,Silk,₹8000+,https://picsum.photos/seed/gown-340/600/800,"A western gown in lemon with zari border, crafted in silk for wedding, date night, party moments.",https://www.myntra.com/gown-lemon?rawQuery=Handcrafted+Lemon+Gown+Wedding+Date+Night+Party,https://www.flipkart.com/search?q=Handcrafted+Lemon+Gown+Wedding+Date+Night+Party,https://meesho.com/search?q=gown+lemon
DRS0341,Regal Jet Black Salwar Suit,Salwar Suit,Jet Black,Black,Deep|Dusky|Fair|Wheatish,Hourglass|Pear,Casual|Festive|Wedding,Fusion,Silk,₹500-₹1000,https://picsum.photos/seed/salwar-suit-341/600/800,"A fusion salwar suit in jet black with ombre dyeing, crafted in silk for festive, casual, wedding moments.",https://www.myntra.com/salwar-suit-jet-black?rawQuery=Regal+Jet+Black+Salwar+Suit+Festive+Casual+Wedding,https://www.flipkart.com/search?q=Regal+Jet+Black+Salwar+Suit+Festive+Casual+Wedding,https://meesho.com/search?q=salwar-suit+jet-black
